id,중앙관서,회계연도,사업연도,사업명,기관명,대표자명,전화번호,소재지,총사업비,국고보조금,지자체부담금,자기부담금,교부신청액,국고보조금,지자체부담금,신청교부,직권교부,사업목적,사업내용,사업기간,사업장소,대상자수,보조금 이외의 경비부담내용,수익금액의 처리방법,신청자의 자산/부채,기대효과,성과목표,고려사항
127,고용노동부,2023,2023,경기도 지역인적자원개발위원회 운영(일자리창출팀),경기경영자총협회,김춘호,,경기도 수원시 권선구 효원로,"257,000,000","179,900,000","77,100,000",0,"교부신청액: 257,000,000","179,900,000","77,100,000","257,000,000",0,"지역 노동시장 분석, 지역내 일자리사업 현황 파악, 지역혁신프로젝트 추진 지원(사업 발굴, 운영, 성과관리 등)
- 지역 내 고용, 경제, 전략산업 등 여건 분석, 일자리사업 현황 파악
- 혁신분야 선정 지원, 광역 단위 일자리사업 기획 지원
- 지역 내 훈련수요조사 결과 등 지역인적자원개발위원회 자원을 활용하여 지역 실정에 맞는 일자리 사업을 발굴
- 광역 단위 일자리사업 추진을 위한 실무협의회 운영 지원
- 광역 단위 일자리사업 수행기관 관리 지원
- 광역 단위 일자리사업 계획서, 성과보고서 등 작성 지원
- 광역 단위 일자리사업 성과관리 및 총괄 조정
- 자치단체, 지역 경제단체, 노동단체, 교육기관, 지방고용관서, 기타 정부기관 등 지역 내 유관기관 간의 협업 지원","(지역혁신프로젝트) 지역의 핵심 일자리 문제 해결을 위해 지역 내 다양한 인적·물적 자원을 활용하여 지역의 종합적인 일자리 창출 및 일자리 질 개선 등을 지원하는 사업 운영
- 프로젝트 1. 반도체 소부장 산업 일자리 미스매치 해소
?반도체 및 관련산업 맞춤형 교육훈련 및 취업연계
?기업 체질개선 및 경영안정화 지원을 통한 고용창출 연계
?채용박람회 등 고용서비스 제공 통한 일자리 창출
- 프로젝트 2. 중소기업 DX전환 통한 디지털 일자리 창출
? IoE, AI 디지털 분야 숙련형성
? 중소기업 DX 컨설팅
? 직업상담사 연계 취업알선 및 취업역량 강화(기업분석 / 이력서 / 면접컨설팅 등)

(지역형 플러스 일자리사업) 중앙정부 일자리사업과 연계하여 지역?산업별 특성(고용상황?인력수요)에 따라 지원범위?수준?내용 우대 지원하는 사업 운영
- 1.경기도 반도체기업 플러스 청년내일채움공제
- 2.경기도 반도체기업 플러스 청년 일자리 도약장려금
? 고용창출장려금 후속지원
? 지역-산업연계 강화
? 반도체 전후방산업 지원
? 고용창출 및 미슴배치 해소
? 기업지원 및 네트워크 구축",2023.01.01. ~ 2023.12.31.,해당사항없음,,해당사항 없음,반납 예정,비영리기관으로 해당사항 없음,#NAME?,,
128,고용노동부,2023,2023,경기도 지역인적자원개발위원회(사무국),경기경영자총협회,김춘호,,경기도 수원시 권선구 효원로,"637,240,000","534,000,000","103,240,000",0,"교부신청액: 637,240,000","534,000,000","103,240,000","637,240,000",0,"○ 고용 거버넌스로서의 역할 강화 및 양질의 일자리 창출을 통한 새로운 경기 구현
- 인력 및 훈련 수급분석
- 지역 내 고용(인적)인프라 구축 등","○ 경기지역 인력 및 훈련수요조사 실시 및 분석(기초, 심층조사)
○ 경기지역 인력양성기본계획 수립
○ 공동훈련센터(파트너훈련센터) 심사 및 선정
○ 지역 인력양성사업 모니터링, 평가 및 지원
○ 수급조사 및 분석결과를 활용한 지역 내 인력양성사업 연계, 조정
○ 취업 및 일자리 지원
○ 지역 단위 일자리/인력양성 관련 거버넌스로서의 다양한 역할 수행",2023.01.01. ~ 2023.12.31.,경기도 수원시 권선구,,특별한 조건 없이 사업참여 가능하며 보조금 이외 경비 부담 없음,수익금액 발생 시 정산을 통한 반납 진행,수익창출 및 부채 발생내역 없음,"○ 경기도 전 지역 균형 있는 관리 및 지원
- 다양한 일자리 사업 및 인력양성사업에서 소외되는 지역에 대한 대책 마련
- 지역 특성에 맞는 특화산업 수요 파악에 따른 인력 공급 및 지원

○ 거버넌스 역할 강화
- 네트워킹 및 협력, 기초자치단체, 노동계 연계 강화를 통한 지역 고용 거버넌스로서의 역할 기대

○ 수급분석체계 구축
- 인력 훈련 수급조사 및 분석체계 구축, 중장기 인력훈련 수급 전망보고서 발간 체계 마련을 통한 질적 고용창출 기대

○ 주요과제 추진 지원
- 타 일자리, 인력양성 추진과제 확산 지원 및 재정지원 일자리사업 모니터링 현장 지원을 통한 현안 과제 발굴",,
129,고용노동부,2023,2023,대중소상생,한국섬유산업연합회,이상운,25284027,서울특별시 강남구 테헤란로,"190,000,000","160,000,000",0,"30,000,000","교부신청액: 160,000,000","160,000,000",0,"160,000,000",0,섬유패션업계 중소기업과 협약을 체결하여 체계적이고 지속적인 직업능력개발 지원. 재직자 직무능력 향상에 맞는 교육훈련 프로그램 개발 및 산업 수요에 부합하는 현장맞춤형 인재양성을 위해 교육훈련 프로그램을 운영.,국가인적자원개발컨소시엄 대중소상생 훈련 사업,2023.01.01. ~ 2023.12.31.,해당사항없음,"16개 훈련과정, 27회 운영, 연인원 566명 목표 예정.","강사료, 교재인쇄비, 일반수용비의 집행기준 지원한도 초과금(다과비, 사무용품비 등), 교육생 식비 지원한도 초과금, 컨소시엄관련 업무협의비 등.","훈련운영비로 사용. 강사료, 교재인쇄비, 다과비 등 훈련 진행에 필요한 비용으로 처리됨.","기본 재산 : 22,753,189천원 운영(보통)재산 : 24,352,581천원",중소 섬유패션업계 재직자 직무능력 향상. 섬유산업의 인력 개발을 통해 업무 효율을 증진시킴으로서 안정적이고 장기적인 발전을 도모. 나아가 국민경제발전에 기여함.,"14개 훈련과정을, 21회 운영, 연인원 540명 목표.",
130,고용노동부,2023,2023,직장어린이집 설치비 지원,삼성공업(주),김흥진,328128711,인천광역시 남동구 남동서로,"272,628,865","84,910,000",0,"187,718,865","교부신청액: 84,910,000","84,910,000",0,"84,910,000",0,직장어린이집 확충을 도모함으로써 근로자의 육아부담 완화와 여성의 경제활동 참여 촉진,고용보험에 가입한 사업장에 대한 직장어린이집 설치 지원,2023.01.01. ~ 2023.11.30.,인천광역시 남동구,774,컨소시업 참여업체,해당사항없음,해당사항없음,근로자의 육아부담 완화,,
131,고용노동부,2023,2023,역량강화를 위한 우수 일자리정책 연수,울산상공회의소,이윤철,522283000,울산광역시 남구 돋질로,"20,000,000","20,000,000",0,0,"교부신청액: 20,000,000","20,000,000",0,"20,000,000",0,#NAME?,#NAME?,2023.11.01. ~ 2023.12.31.,해당사항없음,,해당없음,#NAME?,"(자산) 12,318,457,459 / (부채) 862,291,663",#NAME?,,
132,고용노동부,2023,2023,2023년 지역산업맞춤형 일자리창출지원사업,청주대학교 산학협력단,홍양희,432298818,충청북도 청주시 청원구 대성로,"120,000,000","120,000,000",0,0,"교부신청액: 120,000,000","120,000,000",0,"120,000,000",0,이차전지 관련 기업의 수요 대응형 교육훈련 운영으로 구직자의 전문지식 습득과 취업역량 제고,#NAME?,2023.03.01. ~ 2023.12.31.,해당사항없음,"구직자 모집 25명, 기업체 모집 4개사",해당사항 없음,해당사항 없음,해당사항 없음,#NAME?,"교육시간 80시간, 모집인원 25명, 수료인원 22명, 취업인원 20명",
133,고용노동부,2023,2023,지역고용 역량강화 지원사업,울산상공회의소,이윤철,522283000,울산광역시 남구 돋질로,"137,500,000","110,000,000","27,500,000",0,"교부신청액: 137,500,000","110,000,000","27,500,000","137,500,000",0,#NAME?,"- 지역혁신프로젝트 사업설명회 및 성과공유 워크숍 3회
- 역량강화 고용 아카데미 2회
- 지자체 일자리사업 담당자 역량강화 컨설팅 운영 2회
- 지역 조선업 고용정책 연계 회의체 운영 2회
- 지역혁신프로젝트 일자리 축제 ‘일-잡고(Job-Go)’ 1회
- 일자리사업 통합 홍보채널 운영",2023.03.02. ~ 2023.12.31.,울산광역시,,해당없음,사업계획서상 예산 계획에 따른 정부지원금 및 지방비 대응투자금 각각 지침에 맞추어 지출,"(자산) 12,318,457,459 / (부채) 862,291,663",#NAME?,,
134,고용노동부,2023,2023,울산지역인적자원개발위원회 운영사업(일자리창출팀 운영),울산상공회의소,이윤철,522283000,울산광역시 남구 돋질로,"225,000,000","150,000,000","75,000,000",0,"교부신청액: 225,000,000","150,000,000","75,000,000","225,000,000",0,#NAME?,"1) 울산 지역혁신프로젝트 사업총괄(세부사업의 운영 및 사업예산의 효율적인 집행·관리, 사업의 사후관리 등 성과관리 진행)
- 프로젝트 1. 주력산업 재도약 프로젝트 : 조선업 활력 기업지원사업 / 주력산업 전환 재도약 기업지원사업 / 디지털 기술 전환 취업연계 훈련지원사업
- 프로젝트 2. 주력산업 고용연계 프로젝트 : 주력산업 지역일자리 연계 지원사업 / 지역고용 역량강화 지원사업
2) 울산형 조선업 플러스 일자리사업 총괄(세부사업의 운영 및 사업예산의 효율적인 집행·관리, 사업의 사후관리 등 성과관리 진행)
- 세부사업 : 조선업 내일채움 공제사업 / 조선업 일자리 도약장려금 / 숙련퇴직자 재취업지원금
3) 그외 지역 내 고용창출 및 고용정책에 대한 지원을 위해 지자체 협업과제 수행 등 주도적으로 역할 수행",2023.01.01. ~ 2023.12.31.,울산광역시,,해당없음,#NAME?,"(자산) 12,318,457,459 / (부채) 862,291,663",#NAME?,,
135,고용노동부,2023,2023,울산지역인적자원개발위원회 운영 (인력양성팀 지산맞),울산상공회의소,이윤철,522283000,울산광역시 남구 돋질로,"625,000,000","475,000,000","150,000,000",0,"교부신청액: 625,000,000","475,000,000","150,000,000","625,000,000",0,#NAME?,#NAME?,2023.01.01. ~ 2023.12.31.,울산광역시,,해당없음,#NAME?,"(자산) 13,180,749,122 / (부채) 862,291,663",#NAME?,,
136,고용노동부,2023,2023,[혁신] 주력산업 전환 재도약 기업지원사업,울산정보산업진흥원,장병태,522100235,울산광역시 남구 테크노산업로55번길,"500,000,000","400,000,000","100,000,000",0,"교부신청액: 500,000,000","400,000,000","100,000,000","500,000,000",0,"□ 울산지역 주력산업의 탄소중립 산업전환에 대응하기 위한 전환 재도약 지원
□ 지역 내 주력산업 및 연관기업의 기술경쟁력 강화를 지원함으로써 고용창출 연계
□ 주력산업의 핵심기술 고도화 및 경쟁력 향상을 지원함으로써 사업 지속성과 고용안정성 확보","□ 울산지역 주력산업 기반 기술전환이 필요한 중소기업체 지원과 이에 따른 고용창출
- 혁신성장지원/일반기술지원/고부가가치화 및 산업안전 컨설팅 등 지원분야에 따라 차등 지원
- 22개사 지원(1개사/15,000만원 한도) → 22명 고용창출
- 우수사례 기업 추가 지원(5개사) → 판로개척 및 마케팅 추가 지원 등의 홍보 기회 마련",2023.03.02. ~ 2023.12.31.,울산광역시 남구,,해당없음,해당없음,해당없음,"□ 주력산업 전환에 따른 위기 요인을 극복하고 성장 도약할 수 있는 기회제공
□ 혁신성장지원을 통해 사업영역 확대 및 신기술 개발 촉진의 가속화
□ 일반기술지원의 품질, 제품, 공정, 사업다각화를 통한 내부적 한계를 극복하고 공식적 인증 기술 확보
□ 고부가가치 컨설팅 지원으로 중소기업체의 기술적 애로사항 해결 및 성장 기반 마련
□ 지역 내 중소기업 지원으로 주력산업의 안정적 성장 및 고용 안정성, 신규 고용창출 효과",울산지역 중소기업 25개사 지원/일자리 창출 25명,
137,고용노동부,2023,2023,중장년층 취업지원 (중장년일자리희망센터),파주상공회의소,박종찬,3180714244,경기도 파주시 금빛로,"513,651,700","513,651,700",0,0,"교부신청액: 513,651,700","513,651,700",0,"513,651,700",0,"만 40세 이상의 퇴직 및 퇴직예정자에게 단계별 맞춤형 서비스 제공을 통해 성공적인 재취업 지원하고, 베이비부머 세대의 실업으로 인한 사회적 문제 해소 및 중소기업의 인력난 해소로 경쟁력 확보에 기여하고자 함.","1. 구직자 상다 및 알선지원
2. 구인기업 발굴
3. 중소기업현장방문단 운영
4. 재도약 프로그램, 취업동아리 운영
5. 전직지원서비스
6. 신중년 인생3모작 패키지 서비스
7. 유관기관 협업 사업 추진",2023.01.01. ~ 2023.12.31.,전국,"취업자 1,365명, 재도약 80명, 전직지원 교육 152명, 생애경력설계 교육 945명",평가등급에 따라 보조금 이외 부담없음,보조금 반환 원금 및 이자 반환처리,"2022년도 결산에 의한 자산 : 3,881,207천원 2022년도 결산에 의한 부채 : 95,035천원","재도약, 특강, 중소기업현장방문단 등을 통하여 장년층의 구직역량 제고 및 취업제고
중소기업의 이해 및 중장년 세대의 생애 준비에 대한 인식전환의 기회 제공을 통한 새로운 삶의 설계 여건 제고","취업자 1,365명
재도약 교육 80명
전직지원서비스 152명
생애경력설계서비스 945명",
138,고용노동부,2023,2023,4차산업혁명 중심의 디지털경제 맞춤형 일자리창출 및 디지털 일자리 생태계 구축,(사)여성중앙회,김영남,29282107,서울특별시 성북구 지봉로23길,"65,000,000","65,000,000",0,0,"교부신청액: 65,000,000","65,000,000",0,"65,000,000",0,"디지털 커머스 분야 직업훈련 및 일자리창출
네트워크를 통한 디지털 일자리 생태계 구축","인력양성 : 디지털 커머스 운영관리 실무 양성(20명)
네트워크 : 디지털 일자리 네트워크 구축",2023.01.01. ~ 2023.12.31.,해당사항없음,,해당사항 없음,해당사항 없음,"2021년 기준 자산 : 1,035,991,300원 부채 : 548,043,106원","-성북구 : 포스트코로나시대, 일자리 창출을 통한 지역경제 활성화
- 고용노동부 : 4차산업혁명, 디지털 트렌드를 반영한 일자리 창출 모델 구축
- 참여자 : 뉴테크 일자리분야로 청년구직자의 지속성장 도모
- 수행기관 : 뉴테크 디지털분야 직업훈련 모델 개발",,
139,고용노동부,2023,2023,위기근로자 창업지원을 통한 지속가능한 일자리 발굴,재단법인경북하이브리드부품연구원,문지훈,,경상북도 영천시 괴연1길,"800,000,000","640,000,000","160,000,000",0,"교부신청액: 800,000,000","640,000,000","160,000,000","800,000,000",0,"경북지역의 위기근로자에 대한 체계적인 창업기업 육성 및 정책적 요구와 산업적 요구의 증가
경북 지역 창업 생태계의 규모 변화
경북 지역의 창업기업은 매년 증가 추이, 기술기반 창업은 22만개 돌파
위기 근로자 진입을 위한 발판 마련 모색 필요
지역 고용 위기 대응을 위한 방안으로 기술 창업 지원
창업을 통한 지속적 고용 확대 방안 필요","창업 교육(6일, 42H) 및 멘토링(기업별 전문가 매칭 지원)
시제품제작 및 시험인증, 사업계획서 작성, 시장조사, 판로개척
기술이전, IR 기획지원, 크라우드펀딩·론칭, 컨텐츠 제작, 홈페이지제작
창업지원을 위한 기업체 미팅 및 간담회를 개최하여 맞춤 패키지 지원
초기창업 지원금 1개사당 최대 30,000천원 지원",2023.01.01. ~ 2023.12.31.,해당사항없음,예비창업자 20명,해당 내용 없음,수익금을 지방비로 계상하여 처리,해당 내용 없음,"직접효과
위기근로자의 경력 경로 다변화 지원을 통한 지속적 경제활동 유도 및 지역 고용창출 효과
구미, 김천, 칠곡 지역 위기근로자 20개사 신규 창업
간접효과
경북지역 신규 고용 정착 및 타지역 인구 유입
경북지역 고령화 사회에 대응한 경북지역 청년 정착 및 유입
경북지역 창업기업 육성에 따른 지역경제 활성화
창업기업의 사업화 성공에 대한 지역경제 발전과 일자리 창출 가능
창업기업의 추가 고용 확대 및 경쟁력 강화
시제품 제작, 특허 등록/출원, 신규 아이템의 상품화/사업화 지원을 통한 인적 및 기술경쟁력 확보 가능",,
